571|57
965|49
437|48
247|46
335|46
332|46
320|45
450|44
215|43
96|43
455|42
616|42
116|42
182|42
871|42
659|42
889|42
157|42
456|42
796|41
535|41
897|41
428|41
849|41
861|40
904|40
410|40
661|39
818|39
817|39
610|39
875|38
311|38
58|38
623|38
208|38
525|38
491|38
284|38
463|38
442|38
976|37
48|37
374|37
882|37
898|37
131|37
49|37
503|37
211|36
511|36
112|36
388|36
275|36
995|36
901|35
480|35
775|35
1|35
107|35
679|35
127|35
509|35
263|35
100|35
500|35
869|34
529|34
696|34
274|34
334|34
842|34
772|33
155|33
82|33
604|33
779|33
831|33
916|33
333|33
313|33
963|32
63|32
460|32
989|32
924|32
966|32
5|32
122|32
736|32
130|32
431|32
153|32
994|32
92|31
376|31
365|31
37|31
324|31
662|31
