532|66
303|61
612|53
213|52
96|51
205|51
981|51
826|49
155|49
646|48
73|48
504|46
670|45
979|45
288|45
932|44
242|43
234|43
913|42
614|42
172|42
468|42
850|42
296|41
975|41
126|41
481|41
422|41
137|40
958|40
129|40
186|39
724|39
708|39
557|39
385|39
135|38
124|38
343|38
64|38
331|38
907|38
397|38
35|37
269|37
390|37
140|37
281|36
450|36
452|36
679|36
992|36
594|36
749|36
55|36
423|36
284|35
254|35
110|35
899|35
602|35
211|35
318|35
464|35
725|35
526|35
268|35
333|35
273|34
884|34
75|34
636|34
667|34
760|34
431|34
277|34
182|33
138|33
187|33
22|33
132|33
999|33
971|33
893|33
892|33
472|32
799|32
762|32
988|32
982|32
477|32
41|32
72|32
653|32
1|32
616|32
753|32
337|32
109|31
951|31
