111|61
841|58
615|58
231|54
988|51
608|49
92|49
411|48
191|48
483|46
64|45
514|45
39|45
317|44
258|43
376|43
457|42
712|42
507|42
760|42
570|42
699|41
873|41
797|41
257|41
543|40
885|40
709|39
738|39
14|39
333|39
254|39
198|39
133|39
402|38
84|38
157|37
580|37
705|37
852|37
872|37
526|37
544|37
827|37
561|36
487|36
954|36
314|36
883|36
237|36
226|36
271|36
573|36
605|36
695|35
188|35
737|35
420|35
902|35
916|35
857|35
819|35
68|35
227|35
870|35
0|35
136|35
831|34
219|34
638|34
11|34
625|34
332|34
373|34
170|34
925|34
47|34
242|33
386|33
537|33
115|33
756|33
556|33
789|33
920|33
196|33
451|33
522|33
655|33
578|32
325|32
62|32
895|32
407|32
419|32
887|32
387|32
463|32
121|32
106|32
