568|363
952|351
96|336
110|309
254|307
650|306
178|303
825|298
263|297
146|294
423|294
420|294
131|292
284|291
532|289
612|289
932|289
988|289
570|288
402|287
511|287
129|285
303|284
796|281
463|281
635|280
196|280
821|279
514|279
260|278
375|277
411|276
410|275
451|275
15|274
437|273
853|273
850|272
491|271
815|271
947|270
268|269
432|269
904|268
314|267
187|267
975|267
288|267
111|266
313|266
276|266
365|266
502|265
278|265
152|265
301|265
240|264
875|264
136|263
305|263
296|263
407|263
507|263
885|263
384|263
10|263
628|263
845|262
964|261
157|261
525|260
140|260
526|260
381|260
450|259
791|259
133|259
966|259
976|258
428|258
841|258
609|257
687|257
121|257
258|256
310|256
371|256
92|256
460|256
995|255
72|255
329|255
297|255
257|255
19|254
231|254
571|254
66|254
679|254
317|254
