653|55
511|53
460|53
286|51
301|50
324|49
89|48
763|48
472|47
44|46
29|45
149|45
619|44
932|44
908|42
832|42
264|41
68|41
835|41
168|41
458|41
254|40
267|40
419|40
976|39
221|39
570|39
384|38
627|38
417|38
975|38
877|38
876|38
620|38
180|37
381|37
571|37
566|37
185|37
241|36
648|36
7|36
817|36
420|36
698|36
67|36
37|36
679|36
544|36
99|36
805|36
263|36
806|36
169|36
701|35
123|35
688|35
973|35
65|35
183|34
262|34
2|34
824|34
953|34
522|34
364|34
355|34
329|34
729|34
517|34
209|34
131|33
904|33
829|33
963|33
656|33
524|33
965|33
387|33
428|33
885|33
873|33
96|33
866|32
881|32
848|32
404|32
797|32
843|32
380|32
862|32
613|32
474|32
71|32
825|32
900|32
504|32
208|32
280|31
575|31
